interview_experiences,metadata.url,metadata.scraped_at,metadata.source,basic_info.title,basic_info.difficulty,basic_info.accuracy,basic_info.submissions,basic_info.avg_time,content.problem,complexity.time_complexity,complexity.space_complexity,tags.company_tags,tags.topic_tags
"[{'title': 'Maq Software Interview Experience Set 10 On Campus', 'url': 'https://www.geeksforgeeks.org/maq-software-interview-experience-set-10-on-campus/', 'content_summary': '1. Written Round : 1) 30 Aptitude questions(30 min). 2) 2-Coding questions(30 min). 2-a) Write an algorithm for dutch national flag problem 2-b) Write an algorithm for n-queens problem Total 40 people were selected for second round. 2.Technical Round 1 (around 1Hr 15min):- 1) What is web technology. 2) Write some Basic syntax of HTML. 3) Given 2 tables of employee containing employee_id,employee_name and department containing employee_id(foreign key), dept_id find the name of the employee who worked in maximum no. of departments. 4) Discussion about projects which I had written in resume. 5) What is inheritance, overloading and over-riding. 6) Difference between Encapsulation and abstraction. 7) What is indexing in databases. 8) What are clustered and non-clustered indexes. 9) Real life application of Data Structures. 10) Which Data structure used in printer. 11) Which Data structure used for maintaining Dictionary.(Trie) 12) What is the searching and space complexity of your Trie for maintaining Dictionary. 13) 2 simple puzzle. 14) Add 2 numbers a and b without using ?+? operator. 15) find nth Fibonacci number. (Gave O(logn) solution) 3.Technical Round 2 (around 1 Hr):- 1) How many square in (8*8) chess board. 2) Give general formula for square in (n*n) board and prove it. 3) Write code for Sudoku Game Problem and discuss time complexity of the code which was written by me. Discuss many thing about that code he said to optimise the code then i optimise some portion of code then we move on to the next question. 4) puzzle:- 2 jar one contain 4 red and other one 4 blue randomly select any jar maximize the probability of selecting red ball by rearranging the balls. Puzzel#6 http://www.crazyforcode.com/probability-puzzles-interview/ 5) Write code for calculating factorial of big number (Array). 6) Puzzel:-Given a pastry. someone eat it from one side how you divide it into 2 equal parts. 7) Egg droping Puzzel. I give solution of 2 egg 100 floor puzzle but then said to give the generalized formula for it then i solve it using DP. 4. HR+Technical Round(around 1 Hr) :- Q1-Tell me about yourself? Q2-Family background? Q3-Discussion about projects which I had written in resume. Q4-Write code for making Queue using 2 stack. Discuss about time complexity and space complexity and he said optimise the code. Q5-Write code for Water Jug problem (check condition are we able to make any given number in any of the jug or not). Q6-Puzzel:-Given a rectangle and a circle and a point lie on circle and center lie line y=x and 1 point of rectangle lie on origin. circle put into rectangle find the radius of circle. A total of 3 students were offered the job(I was one of them). 2 students were offered the intern. Thank you so much geeksforgeeks team.\nRelated Practice Problems\nThe Nth Fibonnaci\nQueue using two Stacks\nTwo water Jug problem\nAll Practice Problems for MAQ Software !\n\nComment\nMore info\nCampus Training Program\nNext Article\nMAQ Software Interview Experience | Set 10 (On-Campus)'}, {'title': 'Walmart Lab Interview Experience Set 8 Off Campus 3 Years Experience', 'url': 'https://www.geeksforgeeks.org/walmart-lab-interview-experience-set-8-off-campus-3-years-experience/', 'content_summary': 'Round 1 (Coding round): 1) Range [L, R] is given. Need to find what is the maximum repeating digit in prime numbers between L and R (both inclusive). If more number of digits is repeated max times, return whichever digit is maximum Eg: [2, 13] - maximum repeating digit is 1 among {2, 3, 5, 7, 11, 13} [2, 9] - answer 7 2) Given a number ""S"", find out how many number of ways a, b, c, d (all > 1) can exist such that a+b+c+d = S; Round 2: 1) OOPS Concepts 2) Reverse alternate nodes in linked list Eg: 1->2->3->4->5 ahould become 2->1->4->3->5 3) Iterative post order traversal of binary tree 4) Queue implementation using stacks Round 3 (Java): 1) Arraylist, Linkedlist - when to use what 2) Hashmap, Hashtable, concurrent hash map 3) Hashcode, Equals, Hashmap implementation 4) Serializable interface 5) AbstractClass Vs Interface 6) Multi threading, Difference between extends thread, implements runnable 7) Callable interface, Executor framework 8) Collections sorting, comparable interface 9) Best thing I have done so far what I proud of Round 4: 1) Given NxN matrix, (X,Y) position. Find how many ways You can reach from (X,Y) to (N,N). You are allowed to traverse in 2 directions - Right, Down 2) Find loop in linked list. Find starting node of loop 3) Binary tree zigzag traversal 4) Given list of stock prices. You are allowed to buy and sell only once. a) Find the maximum gain you can get b) Find the maximum loss you can get 5) Binary tree is height balanced or not. (Every node in tree should be height balanced) 6) Implement String trim algorithm 7) Write a multi-threaded program - launch 10 threads and exit from main thread after all those threads completed Round 5 (Manager): 1) Given a number in form of array, maximize the number w.r.t allowed number of swaps (can swap only adjacent elements) - maximize(int[] data, int numSwaps) Eg: 1265 is number - if 1 swap allowed - maximum number we can get out of it is 2165 1265 is number - if 3 swaps allowed - maximum number we can get out of it is 6215 2) Questions on my projects 3) So many behavioural questions Round 6 (HR): Why do you want to change? What You are expecting? and some other HR questions.\nAll Practice Problems for Walmart !\nRelated Practice Problems\nCount all possible paths from top left to bottom right\nCheck for Balanced Tree\nStock buy and sell\nLargest number in K swaps\nDetect Loop in linked list\nQueue using two Stacks\nFind the highest occurring digit in prime numbers in a range\nFind the highest occurring digit in prime numbers in a range\n\nComment\nMore info\nCampus Training Program\nNext Article\nWalmart Lab Interview Experience | Set 8 (Off-Campus 3 Years Experience)'}, {'title': 'Makemytrip Interview Experience Set 9 Off Campus For Sr Android Developer', 'url': 'https://www.geeksforgeeks.org/makemytrip-interview-experience-set-9-off-campus-for-sr-android-developer/', 'content_summary': ""First round (Written) : 1. 4 Android questions: a) What's Recyclerview? Describe all components of Recyclerview with all callbacks and the benefits of Recyclerview. b) Difference between thread, async task and service (in tabular format). c) Callbacks invoked during addition of a fragment to back stack and while popping back from back stack. d) Scenario in which only onDestroy is called for an activity without onPause() and onStop() 2. Describe a scenario in which deadlock occurs and a solution to overcome it. 3. Given an array, find the maximum difference between two array elements A[m] and A[n], such that n>m. 4. The relation between group of friends is transitive. So if student A is friends with student B, and B is friends with C, A becomes friends with C. They form a circle of friends. Given a matrix N*N and N students, each matrix entry indicating 'Y' or 'N' if they're friends or if they're not friends. We need to determine the number of circles. Eg - 6 students, A,B,C,D,E,F. A is friends with B, B with C. D is friends with E. F is friends with none. Output : 3 circles. F2F Round 1: Starting with Java basics : 1. Uses of final, string pool concept, serialization, synchronization (how it can be done) 2. How can you implement thread pool executor. 3. Is it possible to declare final variable in abstract class. 4. What is externalization. Android : Lots of basic questions: You need to provide more area for checking/unchecking checkbox than the default area of checkbox. How would you do it. How would you implement zoom in zoom out functionality in Android. How do you implement GCM push notifications. What things would you do in each lifecycle method of activity? What is IllegalStateException in Android? Any scenario when you encounter it and how to solve it? Advantages and disadvantages of using fragment. How would you implement swipe animation in Android. How do you detect whether keyboard is open in an Android app. And some more. But I don't exactly remember. DS: Implement queue using 2 stacks. After this, the interviewer seemed satisfied with my responses. F2F Round 2 : Android design questions: 1. You have a textview(3 lines) and a button below it. On clicking the button textview whole content should show. (Content is very large but due to 3 lines initially its not shown completely). You need to add animation while showing the full text of textview. How would you design this. 2. Some question related to showing images (for adult and child, like in flight booking system, we have 2 buttons for adding and removing adults/child). When there is 1 adult and 1 child, it should show as AC where A and C are icons for adult and child. On adding 1 more adult, it should show as AAC instead of ACA. How would you design such a system. Got stuck in this round, and was rejected.\nAll Practice Problems for MakeMyTrip !\nRelated Practice Problems\nMaximum Difference\n\nComment\nMore info\nCampus Training Program\nNext Article\nMakeMyTrip Interview Experience | Set 9 (Off-Campus for Sr. Android developer))""}, {'title': 'Adobe Interview Experience Set 48 Campus', 'url': 'https://www.geeksforgeeks.org/adobe-interview-experience-set-48-campus/', 'content_summary': ""Coding Round:\nA variation of Knapsack\nEasy string manipulation problem\nA brute-force based string matching problem\nTechnical Round 1:\nFinding the length of a Linked-List with a cycle.\nDifference between a stack and a heap with respect to Virtual Memory\nGiven a cube in 3D space with integer dimensions, print all the lattice points on the surface of the cube.\nTechnical Round 2:\nPrint Pyramid of 1's with given height.\nAllocate 2D arrays in C with both dimensions accepted as input.\nCan C programs without main() function exist? (Object Files, Shared and Static Libraries, and how to create them using GCC)\nWhat is a graph traversal?\nPrint all nodes with shortest distance k from a given root node in a graph.\nHow does Breadth-first Search work?\nTechnical Round 3:\nCreate a queue from a 2 stacks\nPrint Fibonacci sequence in order using only recursion and no extra space.\nCreate a function to match a simple regex.\nHR Round:\nWhy want to join Adobe?\nWhat is the team preference?\nWhat are your shortcomings?\nGiven a table of data, where each row determines a metric, convert it to a single column of data where the new data item indicates the metric with reasonable accuracy (Principal Component Analysis)\nHaving a research background, why want to join a software company?\nDetails about college events\nIf you don't like the team you are assigned to, how will you tackle this?\n\nComment\nMore info\nCampus Training Program\nNext Article\nAdobe Interview Experience | Set 48 (On-Campus)""}]",https://www.geeksforgeeks.org/problems/queue-using-two-stacks--115418/1?page=1&company=Adobe&sortBy=latest,2025-06-11T12:09:35.463661,GeeksforGeeks,Queue using two Stacks,Easy,68.68%,670+,Not available,"Implement a Queue using 2 stacks s1 and s2.
A Query q is of 2 Types
(i) 1 x (a query of this type means  pushing 'x' into the queue)
(ii) 2   (a query of this type means to pop an element from the queue and print the popped element)
Note: If there is no element return -1 as the answer while popping.
Examples:
Input: queries = [[1, 2],[1, 3],[2],[1, 4],[2]]
Output: 2 3
Explanation:
1 2 the queue will be {2}
1 3 the queue will be {2 3}
2   poped element will be 2 the queue will be {3}
1 4 the queue will be {3 4}
2   poped element will be 3.
Input: queries = [[1, 2],[2],[2],[1, 4]]
Output: 2 -1
Explanation:
1 2 the queue will be {2}
2   poped element will be 2 and
then the queue will be empty
2   the queue is empty and hence -1
1 4 the queue will be {4}.
Constraints:
1 <=queries.size() <= 100
1 <= x <= 100",O(n),O(n),"['Flipkart', 'Morgan Stanley', 'Accolite', 'Amazon', 'Microsoft', 'D-E-Shaw', 'Hike', 'MakeMyTrip', 'Oracle', 'Walmart', 'Goldman Sachs', 'MAQ Software', 'Adobe', 'InfoEdge', 'InMobi']","['Stack', 'Queue', 'STL', 'Data Structures']"
[],https://www.geeksforgeeks.org/problems/bits-counting/1?page=1&company=Adobe&sortBy=latest,2025-06-11T12:09:55.005947,GeeksforGeeks,Bits Counting,Medium,77.98%,1K+,Not available,"Given an integer n, return an array ans of size n + 1, where each element i (0 ≤ i ≤ n) represents the count of 1s in the binary form of i.
Examples :
Input: n = 2
Output: [0, 1, 1]
Explanation:
0 --> 0
1 --> 1
2 --> 10
Input: n = 5
Output: [0, 1, 1, 2, 1, 2]
Explanation:
0 --> 0
1 --> 1
2 --> 10
3 --> 11
4 --> 100
5 --> 101
Constraints:
0 ≤ n ≤ 105",O(n),O(n),"['Bloomberg', 'Facebook', 'Adobe', 'Google', 'Amazon', 'Microsoft', 'Apple', 'Yahoo', 'Nvidia', 'Uber']","['Bit Magic', 'Dynamic Programming', 'Arrays']"
[],https://www.geeksforgeeks.org/problems/inorder-traversal/1?page=1&company=Adobe&sortBy=latest,2025-06-11T12:10:06.237407,GeeksforGeeks,Inorder Traversal,Easy,67.15%,188K+,15m,"Given a Binary Tree, your task is to return its In-Order Traversal.
An inorder traversal first visits the left child (including its entire subtree), then visits the node, and finally visits the right child (including its entire subtree).
Follow Up: Try solving this with O(1) auxiliary space.
Examples:
Input: root[] = [1, 2, 3, 4, 5]
Output: [4, 2, 5, 1, 3]
Explanation: The in-order traversal of the given binary tree is [4, 2, 5, 1, 3].
Input: root[] = [8, 1, 5, N, 7, 10, 6, N, 10, 6]
Output: [1, 7, 10, 8, 6, 10, 5, 6]
Explanation: The in-order traversal of the given binary tree is [1, 7, 10, 8, 6, 10, 5, 6].
Constraints:
1 <= number of nodes <= 105
0 <= node->data <= 105",O(n),O(1),"['Amazon', 'Snapdeal', 'Adobe']","['Tree', 'Data Structures']"
[],https://www.geeksforgeeks.org/problems/reverse-an-array/1?page=1&company=Adobe&sortBy=latest,2025-06-11T12:10:16.925693,GeeksforGeeks,Reverse an Array,Easy,55.32%,189K+,5m,"You are given an array of integers arr[]. Your task is to reverse the given array.
Note: Modify the array in place.
Examples:
Input: arr = [1, 4, 3, 2, 6, 5]
Output: [5, 6, 2, 3, 4, 1]
Explanation: The elements of the array are 1 4 3 2 6 5. After reversing the array, the first element goes to the last position, the second element goes to the second last position and so on. Hence, the answer is 5 6 2 3 4 1.
Input: arr = [4, 5, 2]
Output: [2, 5, 4]
Explanation: The elements of the array are 4 5 2. The reversed array will be 2 5 4.
Input: arr = [1]
Output: [1]
Explanation: The array has only single element, hence the reversed array is same as the original.
Constraints:
1<=arr.size()<=105
0<=arr[i]<=105",O(n),O(1),"['Bloomberg', 'Facebook', 'TCS', 'Adobe', 'Google', 'Infosys', 'Capgemini', 'Morgan Stanley', 'Amazon', 'Microsoft', 'Apple', 'Yahoo', 'PayPal', 'Uber']","['Arrays', 'Data Structures']"
[],https://www.geeksforgeeks.org/problems/buy-stock-2/1?page=1&company=Adobe&sortBy=latest,2025-06-11T12:10:28.658196,GeeksforGeeks,Stock Buy and Sell – Max one Transaction Allowed,Easy,49.33%,92K+,10m,"Given an array prices[] of length n, representing the prices of the stocks on different days. The task is to find the maximum profit possible by buying and selling the stocks on different days when at most one transaction is allowed. Here one transaction means 1 buy + 1 Sell. If it is not possible to make a profit then return 0.
Note: Stock must be bought before being sold.
Examples:
Input: prices[] = [7, 10, 1, 3, 6, 9, 2]
Output: 8
Explanation: You can buy the stock on day 2 at price = 1 and sell it on day 5 at price = 9. Hence, the profit is 8.
Input: prices[] = [7, 6, 4, 3, 1]
Output: 0
Explanation: Here the prices are in decreasing order, hence if we buy any day then we cannot sell it at a greater price. Hence, the answer is 0.
Input: prices[] = [1, 3, 6, 9, 11]
Output: 10
Explanation: Since the array is sorted in increasing order, we can make maximum profit by buying at price[0] and selling at price[n-1].
Constraint:
1 <= prices.size()<= 105
0 <= prices[i] <=104",O(n),O(1),"['Bloomberg', 'Facebook', 'Intel', 'Infosys', 'Zoho', 'Morgan Stanley', 'Amazon', 'Microsoft', 'Samsung', 'Yahoo', 'PayPal', 'Nvidia', 'Oracle', 'Visa', 'Walmart', 'Goldman Sachs', 'TCS', 'Adobe', 'Google', 'IBM', 'Accenture', 'Apple', 'Uber']","['Greedy', 'Arrays']"
[],https://www.geeksforgeeks.org/problems/remove-duplicate-element-from-sorted-linked-list/1?page=1&company=Adobe&sortBy=latest,2025-06-11T12:10:39.878433,GeeksforGeeks,Remove Duplicates from a Sorted Linked List,Easy,49.37%,313K+,20m,"Given a singly linked list. The task is to remove duplicates (nodes with duplicate values) from the given list (if it exists).
Note: Try not to use extra space. The nodes are arranged in a sorted way.
Examples:
Input:
LinkedList: 2->2->4->5
Output: 2 -> 4 -> 5
Explanation: In the given linked list 2 -> 2 -> 4 -> 5, only 2 occurs more than 1 time. So we need to remove it once.
Input:
LinkedList: 2->2->2->2->2
Output: 2
Explanation: In the given linked list 2 -> 2 -> 2 -> 2, 2 is the only element and is repeated 5 times. So we need to remove any four 2.
Expected Time Complexity : O(n)
Expected Space Complexity: O(1)
Constraints:
1 <= Number of nodes, data of nodes <= 105",Not specified,Not specified,"['Microsoft', 'OYO Rooms', 'Oracle', 'Visa', 'Adobe', 'Myntra']","['Linked List', 'Data Structures']"
[],https://www.geeksforgeeks.org/problems/minimum-element-in-a-sorted-and-rotated-array3611/1?page=1&company=Adobe&sortBy=latest,2025-06-11T12:10:50.892724,GeeksforGeeks,Sorted and Rotated Minimum,Easy,40.57%,152K+,Not available,"A sorted array of distinct elements arr[] is rotated at some unknown point, the task is to find the minimum element in it.
Examples:
Input: arr[] = [5, 6, 1, 2, 3, 4]
Output: 1
Explanation: 1 is the minimum element in the array.
Input: arr[] = [3, 1, 2]
Output: 1
Explanation: Here 1 is the minimum element.
Input: arr[] = [4, 2, 3]
Output: 2
Explanation: Here 2 is the minimum element.
Constraints:
1 ≤ arr.size() ≤ 106
1 ≤ arr[i] ≤ 109",O(log n),O(1),"['Morgan Stanley', 'Amazon', 'Microsoft', 'Samsung', 'Snapdeal', 'Adobe', 'Times Internet']","['Searching', 'Algorithms']"
[],https://www.geeksforgeeks.org/problems/delete-a-node-in-single-linked-list/1?page=1&company=Adobe&sortBy=latest,2025-06-11T12:11:01.892659,GeeksforGeeks,Delete in a Singly Linked List,Easy,39.85%,224K+,Not available,"Given a singly linked list and an integer, x. Delete the xth node (1-based indexing) from the singly linked list.
Examples:
Input: Linked list: 1 -> 3 -> 4, x = 3
Output: 1 -> 3
Explanation: After deleting the node at the 3rd position (1-base indexing), the linked list is as 1 -> 3.
Input: Linked list: 1 -> 5 -> 2 -> 9, x = 2
Output: 1 -> 2 -> 9
Explanation: After deleting the node at 2nd position (1-based indexing), the linked list is as 1 -> 2 -> 9.
Constraints:
2 <= size of linked list <= 106
1 <= x <= size of linked list",O(n),O(1),"['Samsung', 'Adobe']","['Linked List', 'Data Structures']"
[],https://www.geeksforgeeks.org/problems/minimum-swaps-required-to-group-all-1s-together2451/1?page=1&company=Adobe&sortBy=latest,2025-06-11T12:11:12.854617,GeeksforGeeks,Min Swaps to Group 1s,Medium,40.29%,12K+,Not available,"Given a binary array consisting of only 0s and 1s, your task is to find the minimum number of swaps required to group all 1s. If there are no 1s in the array, return -1.
A swap is defined as selecting two indices i and j in the array and exchanging the elements at these indices, i.e., performing a swap(arr[i], arr[j]). The goal is to move all 1s into a contiguous subarray with the least number of swaps.
Examples:
Input: arr[] = [1, 0, 1, 0, 1]
Output: 1
Explanation: Only 1 swap is required to group all 1's together. Swapping index 1 and 4 will give arr[] = [1, 1, 1, 0, 0]
Input: arr[] = [1, 0, 1, 0, 1, 1]
Output: 1
Input: arr[] = [0, 0, 0]
Output: -1
Explanation: No 1s are present in the array, so return -1.
Expected Time Complexity: O(n).
Expected Auxiliary Space: O(1).
Constraints:
1 ≤ arr.size() ≤ 106
0 ≤ arr[i] ≤ 1",Not specified,Not specified,['Adobe'],"['Arrays', 'Data Structures']"
[],https://www.geeksforgeeks.org/problems/reverse-a-doubly-linked-list/1?page=1&company=Adobe&sortBy=latest,2025-06-11T12:11:23.885386,GeeksforGeeks,Reverse a Doubly Linked List,Easy,70.38%,180K+,15m,"Given a doubly linked list. Your task is to reverse the doubly linked list and return its head.
Examples:
Input: LinkedList: 3 <-> 4 <-> 5
Output: 5 <-> 4 <-> 3
Input: LinkedList: 75 <-> 122 <-> 59 <-> 196
Output: 196 <-> 59 <-> 122 <-> 75
Expected Time Complexity: O(n).
Expected Auxiliary Space: O(1).
Constraints:
1 <= number of nodes <= 106
0 <= node->data <= 104",Not specified,Not specified,"['D-E-Shaw', 'Adobe']","['doubly-linked-list', 'Linked List', 'Data Structures']"
"[{'title': 'Makemytrip Interview Experience For Software Engineer', 'url': 'https://www.geeksforgeeks.org/makemytrip-interview-experience-for-software-engineer/', 'content_summary': 'Status: New grad, BE COE Tier-1 College\nPosition: SDE at MMT\nLocation: Gurgaon / Bangalore\nDate: August , 2020\nRound 1 : Online Assessment on HackerEarth\n8 MCQs and 2 Algorithmic Coding Question.\nYou are given the coordinates (x,y). Initially, you are at (1,1) and are required to go to (x,y) using the following rule: If the current position is (a,b) then in the next move, you can move only to (a+b,b) or (a,a+b). \nWrite a program to check if you can reach (x,y) using only the described moves.\n Constraints: 1<= T <= 10^5 , 1<= x,y<= 10^18 \nHint : Find the gcd(x,y).\nArticle Link: https://www.geeksforgeeks.org/check-possible-move-given-coordinate-desired-coordinate/\nPractice Link: https://www.geeksforgeeks.org/problems/check-if-possible-to-move-from-given-coordinate-to-desired-coordinate5944/1\n You are given N nodes. There are N-1 connecting edges between any 2 nodes. Each node has a value denoted by array A.\nWrite a program to divide the tree along an edge i so as to minimise the difference between the sums of the node values on either side of the edge.\nLink: https://www.hackerrank.com/challenges/cut-the-tree/problem ( Similar problem but in the question you were supposed to find the edge which gives the min abs difference and not the difference)\nArticle Link: https://www.geeksforgeeks.org/delete-edge-minimize-subtree-sum-difference/\nRound 2 : Technical Interview - 1\nThere were 3 DS based questions, all of which were live-coded on codepair.\nIt was a path finding problem in binary matrix solved by backtracking. \nSimilar to https://www.geeksforgeeks.org/longest-possible-route-in-a-matrix-with-hurdles/.\nIt was a hashmap-based problem where you were given 2 arrays and were supposed to print the pairs resulting to a given number K.\nArticle Link: https://www.geeksforgeeks.org/print-all-pairs-with-given-sum/\nPractice Link: https://www.geeksforgeeks.org/problems/count-pairs-with-given-sum5022/1\nCheck if a binary tree is a BST or not.\nArticle Link: https://www.geeksforgeeks.org/a-program-to-check-if-a-binary-tree-is-bst-or-not/\nPractice Link: https://www.geeksforgeeks.org/problems/check-for-bst/1\nSome Discussion on OOPs concepts:\nWhat are the 4 major OOPs conepts?\nExplain all of them with examples.\nOS:\nCache Memory.\nCritical Section Problem.\nMutex vs Semaphore.\nRound 3 : Technical Interview - 2\nThis round started with a discussion on the projects listed in my resume and on my summer intern.\nThen the interviewer asked which OS do i use. I use Linux so he asked me some questions related to shell commands which i was able to answer more or less.\nThen there was one DS question to find the longest repeating substring in a string. I gave a brute force approach and then optimized it using hashmaps. The interviewer seemed satisfied.\nArticle Link: https://www.geeksforgeeks.org/longest-repeating-and-non-overlapping-substring/\nPractice Link: https://www.geeksforgeeks.org/problems/longest-repeating-and-non-overlapping-substring3421/1\nThen another question on DS : Given an array arr[], find the maximum j – i such that arr[j] > arr[i].\nI gave O(n) time and O(n) space approach.\nThe interview ended.\nRound 4 : HR Round\nIt was just a 5 minute call with the HR. It was more of a formality after which i was offered a position.\n\nComment\nMore info\nAdvertise with us\nNext Article\nMakeMyTrip Interview Experience for Software Engineer'}]",https://www.geeksforgeeks.org/problems/count-pairs-with-given-sum5022/1?page=1&company=Adobe&sortBy=latest,2025-06-11T12:11:34.731993,GeeksforGeeks,Two sum -Pairs with 0 Sum,Easy,31.49%,487K+,20m,"Given an integer array arr, return all the unique pairs [arr[i], arr[j]] such that i != j and arr[i] + arr[j] == 0.
Note: The pairs must be returned in sorted order, the solution array should also be sorted, and the answer must not contain any duplicate pairs.
Examples:
Input: arr = [-1, 0, 1, 2, -1, -4]
Output: [[-1, 1]]
Explanation: arr[0] + arr[2] = (-1)+ 1 = 0.
arr[2] + arr[4] = 1 + (-1) = 0.
The distinct pair are [-1,1].
Input: arr = [6, 1, 8, 0, 4, -9, -1, -10, -6, -5]
Output: [[-6, 6],[-1, 1]]
Explanation: The distinct pairs are [-1, 1] and [-6, 6].
Expected Time Complexity: O(n log n)
Expected Auxiliary Space: O(n).
Constraints:
3 <= arr.size <= 105
-105 <= arr[i] <= 105",Not specified,Not specified,"['Flipkart', 'Accolite', 'Amazon', 'FactSet', 'Hike', 'MakeMyTrip', 'Goldman Sachs', 'Adobe', 'Salesforce']","['Arrays', 'Sorting', 'two-pointer-algorithm']"
[],https://www.geeksforgeeks.org/problems/koko-eating-bananas/1?page=1&company=Adobe&sortBy=latest,2025-06-11T12:11:48.024856,GeeksforGeeks,Koko Eating Bananas,Medium,50.27%,21K+,20m,"Koko is given an array arr[], where each element represents a pile of bananas. She has exactly k hours to eat all the bananas.
Each hour, Koko can choose one pile and eat up to s bananas from it.
If the pile has at least s bananas, she eats exactly s bananas.
If the pile has fewer than s bananas, she eats the entire pile in that hour.
Koko can only eat from one pile per hour.
Your task is to find the minimum value of s (bananas per hour) such that Koko can finish all the piles within k hours.
Examples:
Input: arr[] = [3, 6, 7, 11] , k = 8
Output: 4
Explanation: Koko eats at least 4 bananas per hour to finish all piles within 8 hours, as she can consume each pile in 1 + 2 + 2 + 3 = 8 hours.
Input: arr[] = [30, 11, 23, 4, 20], k = 5
Output: 30
Explanation: With 30 bananas per hour, Koko completes each pile in 1 hour, totaling 5 hours, which matches k = 5.
Input: arr[] = [5, 10, 15, 20], k = 7
Output: 10
Explanation: At 10 bananas per hour, Koko finishes in 7 hours, just within the k = 7 limit.
Constraint:
1 <= arr.size() <= 105
1 <= arr[i] <= 106
arr.size() <= k <= 106","O(n log m), where m is the max bananas from all piles",O(1),"['Bloomberg', 'Amazon', 'Microsoft', 'Walmart', 'Adobe', 'Arcesium', 'Uber']","['Binary Search', 'Arrays']"
